File,WaveData20240823_015.csv,
Date/Time,24-08-23/16:35,

Center Wavelength,1550,nm
Span Wavelength,100,nm
Start Wavelength,1500,nm
Stop Wavelength,1600,nm
Value In Air/Vacuum,Air,
Optical Attenuater,On,
Resolution,0.05,nm
Actual Resolution,0.054,nm
VBW,1000,Hz
Point Average,Off,
Sweep Average,1,
Smooth,Off,
Sampling Points,501,pt
Trace Type,Write,
Trace Storage Mode,Off,
Trace Calculate Trace 1,-,
Trace Calculate Trace 2,-,
Dynamic Range,Normal,
Ext-Trigger,Off,
Interval Time,Off,
MM Mode,Off,

Trace,A
Start,1500,nm
Stop,1600,nm
1500.000000,1.1950E-005
1500.200000,1.2220E-005
1500.400000,1.3110E-005
1500.600000,1.3910E-005
1500.800000,1.1970E-005
1501.000000,1.5040E-005
1501.200000,1.4810E-005
1501.400000,1.3740E-005
1501.600000,1.4360E-005
1501.800000,1.7820E-005
1502.000000,1.7650E-005
1502.200000,1.4730E-005
1502.400000,1.6670E-005
1502.600000,1.7980E-005
1502.800000,1.7540E-005
1503.000000,1.7530E-005
1503.200000,1.7530E-005
1503.400000,1.7130E-005
1503.600000,1.7540E-005
1503.800000,1.8050E-005
1504.000000,1.7040E-005
1504.200000,1.8300E-005
1504.400000,1.7960E-005
1504.600000,1.9420E-005
1504.800000,1.7160E-005
1505.000000,2.0310E-005
1505.200000,2.0370E-005
1505.400000,2.2980E-005
1505.600000,2.2800E-005
1505.800000,2.3960E-005
1506.000000,2.0350E-005
1506.200000,2.4310E-005
1506.400000,2.1010E-005
1506.600000,2.3630E-005
1506.800000,2.5540E-005
1507.000000,2.6480E-005
1507.200000,2.5350E-005
1507.400000,2.7100E-005
1507.600000,3.0110E-005
1507.800000,3.1290E-005
1508.000000,2.6340E-005
1508.200000,2.9110E-005
1508.400000,3.1810E-005
1508.600000,3.1330E-005
1508.800000,3.1510E-005
1509.000000,3.0510E-005
1509.200000,3.3230E-005
1509.400000,3.3110E-005
1509.600000,3.7640E-005
1509.800000,3.4520E-005
1510.000000,3.6850E-005
1510.200000,3.9500E-005
1510.400000,4.0800E-005
1510.600000,4.2050E-005
1510.800000,4.0360E-005
1511.000000,4.1870E-005
1511.200000,4.2560E-005
1511.400000,4.4490E-005
1511.600000,4.6680E-005
1511.800000,4.9030E-005
1512.000000,4.8940E-005
1512.200000,5.0820E-005
1512.400000,5.3330E-005
1512.600000,5.5650E-005
1512.800000,5.9490E-005
1513.000000,5.9680E-005
1513.200000,6.5320E-005
1513.400000,6.3750E-005
1513.600000,6.8280E-005
1513.800000,6.7450E-005
1514.000000,6.8450E-005
1514.200000,7.3380E-005
1514.400000,7.5830E-005
1514.600000,8.0700E-005
1514.800000,8.5600E-005
1515.000000,8.5690E-005
1515.200000,9.0240E-005
1515.400000,9.1840E-005
1515.600000,9.4490E-005
1515.800000,1.0320E-004
1516.000000,1.0370E-004
1516.200000,1.0690E-004
1516.400000,1.1590E-004
1516.600000,1.2030E-004
1516.800000,1.2640E-004
1517.000000,1.3360E-004
1517.200000,1.4180E-004
1517.400000,1.4710E-004
1517.600000,1.5460E-004
1517.800000,1.6340E-004
1518.000000,1.7720E-004
1518.200000,1.7770E-004
1518.400000,1.8880E-004
1518.600000,2.0700E-004
1518.800000,2.1420E-004
1519.000000,2.3240E-004
1519.200000,2.4450E-004
1519.400000,2.6390E-004
1519.600000,2.7790E-004
1519.800000,2.9710E-004
1520.000000,3.1950E-004
1520.200000,3.4210E-004
1520.400000,3.6990E-004
1520.600000,4.0440E-004
1520.800000,4.4140E-004
1521.000000,4.7520E-004
1521.200000,5.2200E-004
1521.400000,5.6970E-004
1521.600000,6.2340E-004
1521.800000,6.8760E-004
1522.000000,7.5810E-004
1522.200000,8.4250E-004
1522.400000,9.3380E-004
1522.600000,1.0400E-003
1522.800000,1.1570E-003
1523.000000,1.2910E-003
1523.200000,1.4510E-003
1523.400000,1.6300E-003
1523.600000,1.8530E-003
1523.800000,2.0880E-003
1524.000000,2.3600E-003
1524.200000,2.6580E-003
1524.400000,3.0270E-003
1524.600000,3.4590E-003
1524.800000,3.9440E-003
1525.000000,4.4680E-003
1525.200000,5.0920E-003
1525.400000,5.8280E-003
1525.600000,6.6880E-003
1525.800000,7.6270E-003
1526.000000,8.7040E-003
1526.200000,9.9710E-003
1526.400000,1.1440E-002
1526.600000,1.3100E-002
1526.800000,1.4890E-002
1527.000000,1.7060E-002
1527.200000,1.9550E-002
1527.400000,2.2390E-002
1527.600000,2.5510E-002
1527.800000,2.8990E-002
1528.000000,3.2930E-002
1528.200000,3.7530E-002
1528.400000,4.2650E-002
1528.600000,4.8450E-002
1528.800000,5.4860E-002
1529.000000,6.2120E-002
1529.200000,7.0210E-002
1529.400000,7.9310E-002
1529.600000,8.8990E-002
1529.800000,9.9190E-002
1530.000000,1.1040E-001
1530.200000,1.2310E-001
1530.400000,1.3630E-001
1530.600000,1.4890E-001
1530.800000,1.6170E-001
1531.000000,1.7530E-001
1531.200000,1.8820E-001
1531.400000,1.9960E-001
1531.600000,2.0940E-001
1531.800000,2.1860E-001
1532.000000,2.2460E-001
1532.200000,2.2780E-001
1532.400000,2.2950E-001
1532.600000,2.2670E-001
1532.800000,2.2000E-001
1533.000000,2.1050E-001
1533.200000,2.0060E-001
1533.400000,1.8550E-001
1533.600000,1.6800E-001
1533.800000,1.5030E-001
1534.000000,1.3350E-001
1534.200000,1.1710E-001
1534.400000,1.0020E-001
1534.600000,8.5160E-002
1534.800000,7.2290E-002
1535.000000,6.0900E-002
1535.200000,5.0860E-002
1535.400000,4.2150E-002
1535.600000,3.5320E-002
1535.800000,2.9580E-002
1536.000000,2.4900E-002
1536.200000,2.0840E-002
1536.400000,1.7600E-002
1536.600000,1.5010E-002
1536.800000,1.2940E-002
1537.000000,1.1250E-002
1537.200000,9.8610E-003
1537.400000,8.7140E-003
1537.600000,7.8160E-003
1537.800000,7.0720E-003
1538.000000,6.4360E-003
1538.200000,5.8910E-003
1538.400000,5.4700E-003
1538.600000,5.1390E-003
1538.800000,4.8390E-003
1539.000000,4.5710E-003
1539.200000,4.3610E-003
1539.400000,4.2040E-003
1539.600000,4.0680E-003
1539.800000,3.9410E-003
1540.000000,3.8410E-003
1540.200000,3.7660E-003
1540.400000,3.7060E-003
1540.600000,3.6610E-003
1540.800000,3.6180E-003
1541.000000,3.5990E-003
1541.200000,3.5970E-003
1541.400000,3.6000E-003
1541.600000,3.6030E-003
1541.800000,3.6040E-003
1542.000000,3.6240E-003
1542.200000,3.6570E-003
1542.400000,3.6790E-003
1542.600000,3.7040E-003
1542.800000,3.7390E-003
1543.000000,3.7840E-003
1543.200000,3.8330E-003
1543.400000,3.8650E-003
1543.600000,3.9100E-003
1543.800000,3.9620E-003
1544.000000,4.0100E-003
1544.200000,4.0690E-003
1544.400000,4.1190E-003
1544.600000,4.1690E-003
1544.800000,4.2400E-003
1545.000000,4.2950E-003
1545.200000,4.3580E-003
1545.400000,4.3990E-003
1545.600000,4.4640E-003
1545.800000,4.5310E-003
1546.000000,4.5910E-003
1546.200000,4.6360E-003
1546.400000,4.6810E-003
1546.600000,4.7470E-003
1546.800000,4.8030E-003
1547.000000,4.8430E-003
1547.200000,4.9060E-003
1547.400000,4.9530E-003
1547.600000,5.0090E-003
1547.800000,5.0500E-003
1548.000000,5.0940E-003
1548.200000,5.1380E-003
1548.400000,5.1800E-003
1548.600000,5.2250E-003
1548.800000,5.2530E-003
1549.000000,5.2690E-003
1549.200000,5.3120E-003
1549.400000,5.3340E-003
1549.600000,5.3490E-003
1549.800000,5.3550E-003
1550.000000,5.3580E-003
1550.200000,5.3760E-003
1550.400000,5.3680E-003
1550.600000,5.3560E-003
1550.800000,5.3340E-003
1551.000000,5.3300E-003
1551.200000,5.3070E-003
1551.400000,5.2760E-003
1551.600000,5.2310E-003
1551.800000,5.2130E-003
1552.000000,5.1860E-003
1552.200000,5.1220E-003
1552.400000,5.0500E-003
1552.600000,5.0060E-003
1552.800000,4.9720E-003
1553.000000,4.9020E-003
1553.200000,4.8300E-003
1553.400000,4.7710E-003
1553.600000,4.7250E-003
1553.800000,4.6670E-003
1554.000000,4.5910E-003
1554.200000,4.5320E-003
1554.400000,4.4760E-003
1554.600000,4.4230E-003
1554.800000,4.3500E-003
1555.000000,4.2800E-003
1555.200000,4.2320E-003
1555.400000,4.1850E-003
1555.600000,4.1130E-003
1555.800000,4.0310E-003
1556.000000,3.9640E-003
1556.200000,3.9320E-003
1556.400000,3.8670E-003
1556.600000,3.7790E-003
1556.800000,3.7090E-003
1557.000000,3.6570E-003
1557.200000,3.5870E-003
1557.400000,3.5080E-003
1557.600000,3.4160E-003
1557.800000,3.3520E-003
1558.000000,3.2790E-003
1558.200000,3.1800E-003
1558.400000,3.0900E-003
1558.600000,3.0110E-003
1558.800000,2.9360E-003
1559.000000,2.8380E-003
1559.200000,2.7250E-003
1559.400000,2.6420E-003
1559.600000,2.5590E-003
1559.800000,2.4660E-003
1560.000000,2.3620E-003
1560.200000,2.2760E-003
1560.400000,2.1910E-003
1560.600000,2.1010E-003
1560.800000,2.0050E-003
1561.000000,1.9160E-003
1561.200000,1.8310E-003
1561.400000,1.7480E-003
1561.600000,1.6620E-003
1561.800000,1.5840E-003
1562.000000,1.5070E-003
1562.200000,1.4380E-003
1562.400000,1.3630E-003
1562.600000,1.2970E-003
1562.800000,1.2330E-003
1563.000000,1.1750E-003
1563.200000,1.1140E-003
1563.400000,1.0490E-003
1563.600000,9.9270E-004
1563.800000,9.4440E-004
1564.000000,8.8700E-004
1564.200000,8.3800E-004
1564.400000,7.9290E-004
1564.600000,7.5400E-004
1564.800000,7.1080E-004
1565.000000,6.6930E-004
1565.200000,6.2980E-004
1565.400000,5.9890E-004
1565.600000,5.6440E-004
1565.800000,5.2520E-004
1566.000000,5.0620E-004
1566.200000,4.7760E-004
1566.400000,4.4810E-004
1566.600000,4.2190E-004
1566.800000,3.9400E-004
1567.000000,3.8040E-004
1567.200000,3.5800E-004
1567.400000,3.3430E-004
1567.600000,3.1720E-004
1567.800000,3.0110E-004
1568.000000,2.8110E-004
1568.200000,2.7000E-004
1568.400000,2.5650E-004
1568.600000,2.4190E-004
1568.800000,2.2870E-004
1569.000000,2.1940E-004
1569.200000,2.0650E-004
1569.400000,1.9630E-004
1569.600000,1.8650E-004
1569.800000,1.7260E-004
1570.000000,1.7060E-004
1570.200000,1.5490E-004
1570.400000,1.5100E-004
1570.600000,1.4740E-004
1570.800000,1.4030E-004
1571.000000,1.2960E-004
1571.200000,1.2470E-004
1571.400000,1.1990E-004
1571.600000,1.1160E-004
1571.800000,1.1120E-004
1572.000000,1.0450E-004
1572.200000,9.8720E-005
1572.400000,9.7640E-005
1572.600000,9.3200E-005
1572.800000,9.0430E-005
1573.000000,8.6380E-005
1573.200000,8.3380E-005
1573.400000,8.0070E-005
1573.600000,7.3730E-005
1573.800000,7.1960E-005
1574.000000,6.9670E-005
1574.200000,6.6450E-005
1574.400000,6.8610E-005
1574.600000,6.3170E-005
1574.800000,6.3440E-005
1575.000000,6.0590E-005
1575.200000,5.8090E-005
1575.400000,5.5670E-005
1575.600000,5.3290E-005
1575.800000,5.2240E-005
1576.000000,4.7560E-005
1576.200000,4.8360E-005
1576.400000,4.6130E-005
1576.600000,4.7430E-005
1576.800000,4.8430E-005
1577.000000,4.2840E-005
1577.200000,4.0240E-005
1577.400000,3.8920E-005
1577.600000,4.2650E-005
1577.800000,4.1480E-005
1578.000000,3.8800E-005
1578.200000,3.8300E-005
1578.400000,3.5970E-005
1578.600000,3.8080E-005
1578.800000,3.4300E-005
1579.000000,3.2020E-005
1579.200000,3.4290E-005
1579.400000,3.6910E-005
1579.600000,3.2980E-005
1579.800000,3.0640E-005
1580.000000,3.2830E-005
1580.200000,3.1490E-005
1580.400000,2.7550E-005
1580.600000,2.9000E-005
1580.800000,2.7240E-005
1581.000000,2.7270E-005
1581.200000,2.9240E-005
1581.400000,2.7800E-005
1581.600000,2.6820E-005
1581.800000,2.5710E-005
1582.000000,2.9030E-005
1582.200000,2.3210E-005
1582.400000,2.4500E-005
1582.600000,2.6800E-005
1582.800000,2.3150E-005
1583.000000,2.4810E-005
1583.200000,2.2150E-005
1583.400000,2.2670E-005
1583.600000,2.3000E-005
1583.800000,2.1680E-005
1584.000000,2.1500E-005
1584.200000,2.1380E-005
1584.400000,2.1860E-005
1584.600000,2.1750E-005
1584.800000,2.0250E-005
1585.000000,2.3050E-005
1585.200000,1.9850E-005
1585.400000,2.1000E-005
1585.600000,1.8340E-005
1585.800000,1.8520E-005
1586.000000,1.9870E-005
1586.200000,1.8750E-005
1586.400000,1.7520E-005
1586.600000,2.0380E-005
1586.800000,1.5570E-005
1587.000000,1.8630E-005
1587.200000,1.6650E-005
1587.400000,1.9110E-005
1587.600000,1.7340E-005
1587.800000,1.8540E-005
1588.000000,1.9320E-005
1588.200000,2.0310E-005
1588.400000,1.5460E-005
1588.600000,1.9210E-005
1588.800000,1.6600E-005
1589.000000,1.5940E-005
1589.200000,1.8770E-005
1589.400000,1.8040E-005
1589.600000,1.7590E-005
1589.800000,1.6200E-005
1590.000000,1.8680E-005
1590.200000,1.9560E-005
1590.400000,1.4460E-005
1590.600000,1.4750E-005
1590.800000,1.6060E-005
1591.000000,1.8190E-005
1591.200000,1.6240E-005
1591.400000,1.4980E-005
1591.600000,1.1510E-005
1591.800000,1.5460E-005
1592.000000,1.4760E-005
1592.200000,1.6400E-005
1592.400000,1.6020E-005
1592.600000,1.3560E-005
1592.800000,1.7650E-005
1593.000000,1.6540E-005
1593.200000,1.6610E-005
1593.400000,1.4500E-005
1593.600000,1.4680E-005
1593.800000,1.4270E-005
1594.000000,1.4230E-005
1594.200000,1.6360E-005
1594.400000,1.6790E-005
1594.600000,1.1960E-005
1594.800000,1.2210E-005
1595.000000,1.4460E-005
1595.200000,1.2210E-005
1595.400000,1.3290E-005
1595.600000,1.2370E-005
1595.800000,1.2790E-005
1596.000000,1.2420E-005
1596.200000,1.2670E-005
1596.400000,1.2490E-005
1596.600000,1.1640E-005
1596.800000,1.1690E-005
1597.000000,1.1560E-005
1597.200000,1.2070E-005
1597.400000,1.2040E-005
1597.600000,1.1660E-005
1597.800000,1.3160E-005
1598.000000,1.0700E-005
1598.200000,1.0760E-005
1598.400000,1.1380E-005
1598.600000,1.0890E-005
1598.800000,1.2010E-005
1599.000000,1.1390E-005
1599.200000,1.0450E-005
1599.400000,1.1340E-005
1599.600000,1.0010E-005
1599.800000,9.9150E-006
1600.000000,1.1200E-005
